"n=50alpha=0.1","n=50alpha=0.5","n=50alpha=0.9","n=100alpha=0.1","n=100alpha=0.5","n=100alpha=0.9","n=200alpha=0.1","n=200alpha=0.5","n=200alpha=0.9"
1.30986621981601,0.185220078182272,2.53805894762237,3.51369512246557,0.566123449472128,0.678739683210076,1.66389308561486,3.40736242761277,2.03569767064571
2.98856376126272,0.250879143244459,3.67607725622845,1.97791138420087,1.08722318206923,1.68726047380609,5.61420399376813,1.87825893239049,3.55722964306076
0.689389877100119,1.65772073020545,0.334749169011497,2.81415538376439,1.39944636271759,2.9073779981844,0.371798487681891,0.349261904951804,2.4512397314974
1.03564593515421,1.00849951944943,1.95318070425069,6.0497242895204,1.53585395318345,2.09987671035609,1.63978006705346,3.99523475441023,1.39826345254649
2.21051205941905,6.20284155609841,1.28297785526598,2.14570657377998,3.34354320415432,4.33405229875467,0.639827374509996,1.72839831040718,0
0.109931508277684,1.13095314295818,8.20480152998457,9.3920946038022,3.9464203831119,2.61420325207169,0.93634268091548,2.27450898610814,1.86648563578118
3.08687434627334,0.104528915667276,0.0344255500482913,4.89685481679503,3.70344131023553,1.53267056640622,5.41355996940778,0.40879866982931,0
0.44176445560581,2.936247104858,2.79829334029794,0.564876901125154,0.244152771501755,1.82555150475545,4.00808683973543,0.145851820788027,0
0.894195901828022,0.304387448157911,2.18029362589151,0.697868177422157,2.75687816659376,0.60703500999752,1.69371738532779,7.0356241921894,5.43764572925822
2.50935680260903,0.421560187840263,4.02839605004535,5.61331329118373,3.93725677908518,2.27768059113586,0.541112290273752,1.72605230550101,1.26118567475612
3.06904695838268,1.10870943677185,0.988192925799438,1.37709148027173,0.359826597815423,1.18554512938809,0.320674593915457,0.520881373825106,1.61117504819033
0.292906476035378,1.41175320683234,2.53383710708711,0.975181168320337,1.33186077688906,1.84750767488501,3.05550828166993,1.70373015067914,1.59075502327986
4.35322059251705,3.36013257611524,0.574031673395202,0.526911768018913,0.718797738563612,1.26187030087217,2.45070670703217,4.61986065680193,2.01416118163456
7.15578595096305,4.94345744595001,2.03316740943598,0,5.52087156781231,1.42235934701666,0.582006244321395,1.48874422044207,1.68819097676211
0,1.59472052843464,3.87894905250333,4.58291814457094,1.30385212729396,0.364805580240816,1.05567267128902,1.83988852284758,0.262015069592692
2.49190417934166,1.25189738522326,4.19771514149221,0.329234546904239,3.91323509415564,0.545999150958997,6.98473139503507,0.690867094568479,6.84440433462659
0.96556255091792,0.874282673995294,0.0240116757339883,0.297838730525348,7.24115196531107,1.76820009614572,1.33790286195836,8.4913707406115,4.83661147667385
0.931828973663643,0.563076566262491,7.68461380112111,0.00706779728839768,3.48566321405866,1.49783012181242,0.304738959306592,1.80030511762505,2.25510994020243
1.45943812721866,0.798344563736957,1.37966863577996,0.818221570550008,4.30724853552902,0.219403681327181,1.06169256437371,7.22850995961221,2.94325450177276
2.34211728470255,0.320277434711423,0.870398914333097,0.193338979069657,0.398405410264793,1.24503688487889,2.71565375080672,3.78519502137488,2.24827968797052
0.762021508056175,2.29622137377324,0.763867397229117,0.0610893931143488,1.35838981457069,0.707044927205893,2.55010350150948,2.60731727771426,1.96037095736058
2.85329199169787,0.429138587757427,2.84241326852997,0.574094167999068,1.25829977655671,0.991448320254475,1.27687589862052,2.77258904188303,1.34949305426879
1.939787449505,4.56785748069824,1.11462984485873,0.741528329705133,3.71535893734388,3.14593188142997,1.69275616516856,1.68603309660738,1.05852457458354
0.0470703304052016,0.396674954899776,0.412418591260219,0.485980603944431,5.53097392124922,2.22437343463209,0.675516866988316,12.2942031705429,1.00224940101452
2.26016090399471,1.24429144484106,3.37828365748531,5.26163048443492,2.88438125702145,0.0707642459373494,5.1057565375214,0.591590763835514,0.577302152092493
13.5527038125264,9.00150946320071,3.69123163174372,0.962322476202495,2.48965243658116,0.971635662419998,1.02387735965288,0.0651170780404462,0.829385516835327
1.01832952119485,0.968359921571983,1.4885427186755,1.19900419684087,2.69063797066164,7.80435620730188,1.2904615178832,2.99989176483728,3.80179968214133
0.0499161496099667,1.9903354999743,0.893507738693965,5.47068967344259,0.253816821438435,9.37203527384884,3.63797836264536,2.37094442112122,3.80451563868367
2.15891862026763,3.42340991459339,2.53697345427041,0.313267361292029,0.7028964580768,0.85512190948957,0.685103405628789,1.72121317523664,0
0.401317302774704,0.00956975018083295,1.24633305936429,0.934129565972148,0.166553628239426,3.54615536374348,1.31486252303741,1.73466481344239,0.268650489873088
0.49974519072981,1.33617557066144,4.46350753829388,3.75681893446558,0.674881641525815,1.17100525517351,0.000583148214759799,2.31391895050733,0.629641024022768
3.70122601608652,6.48564064695821,1.52007279991124,0.0536587227979237,0.474783165756281,4.68205013537127,3.28162526865859,0.0743823766919511,0.366868833232237
2.2988321647477,0.236165713730528,1.94103988099356,1.75326736121304,0.386916078139069,0.946826906159474,3.27934540564757,2.40002448571124,0.710585831730744
4.54571849045099,2.89469563482305,1.22592057035969,3.44298858833837,0.890185209573153,10.7610459986286,4.55999806500643,0.194204299592801,2.07628761529153
0.296911760837503,1.2919958273863,2.26023177421631,2.75548442342414,0.724831815416335,0.905023506005539,3.43708911124625,2.08581747000233,3.56127120631163
1.09840921761486,2.60201266889976,5.23413393992414,4.23589115894328,0.732229822410343,0.86821904947512,3.36041641564893,1.67146761547414,0.475084238431757
1.69953444503459,0.214004707818662,2.60501016727497,1.80469011531021,2.77152356684823,2.11216778948184,0.653091850547537,1.76437288483657,8.18761421999897
2.77698120540797,0.206348052304507,0.870165954302108,2.67036377684804,1.8613126181467,1.41013052726877,0.957681709534715,2.50108231119559,0.639848191388168
1.37944393550231,3.65442801650099,0.966654397688326,2.52970564257287,0.528181391658201,3.8368653888658,0.790398537349346,1.67684881945688,0.52439592160174
0.525578865696655,0.164508679076661,3.00727162046441,0.83111799924509,1.58486289499185,2.56341998715507,0.535275470259993,3.66446512584195,0.506999036167308
3.17899619345959,1.56654719159803,5.18377856942937,0.499070431927992,7.16399546362723,2.80851999283705,1.34580810508402,1.62046470397153,1.20148727607264
7.2856535613185,2.09236201390733,0.28461146078394,0.00863780978534945,2.87570789951183,0.414972004922424,0.955268159545334,1.44768064241597,1.99640716953781
0.154858910129639,0.613638238617922,3.83060758486619,1.1189992573357,0.71228144034506,3.30445764127395,1.35529163929132,2.87208385180092,1.22863797325738
2.88570567015263,0.101901017220675,0.39930050915519,0.564912731137573,0.369900523889302,0.365648620332269,1.60021408314698,0.276713641089713,3.15550689527015
4.55682714404063,0.105374854369518,0.468880395557126,5.32857487770643,5.0492193024548,1.19787569611435,4.81844280814759,1.60090631808422,0.633219974740033
2.73600765813366,2.73294360835514,0.710042132761775,2.36508546376741,0.0907295762927831,1.90572136851566,1.30065193978512,0.359737984123541,1.34741809535051
1.32611879507473,0.519896524931562,0.0770969894603528,1.58756769258486,3.71126291070218,4.86276298190995,2.61782918779354,0.506468530585751,1.61787655721128
19.4825541442208,0.291724850580028,1.83546748054522,0,1.56499719173965,7.52176774150772,0.455919406884081,0.585905712533354,2.85440004162401
3.42542509120535,0.194872622263057,0.117664636814425,0.837414308468593,1.01428206875094,0.497000084465857,0.439972919091831,0.317399691386964,0.429148410886068
1.56254886269771,0.246734597579994,1.41922372401734,2.63437466813541,1.39696745656318,2.60274156402428,4.98414812676761,1.23015311117272,1.6511532833639
6.14019318819438,0.661181484901609,1.04394045220557,0.111246602452916,0.0864024770535461,0.0946826734600243,3.31918621561783,0.0657973684146194,0.209293433184869
1.6077012824696,1.4487434108984,2.57502096656871,0.0965423925225757,2.2929413041962,1.48620971679661,6.09879294753999,0.0959215666539672,0.257332734910067
2.2244209885271,2.5046077856809,3.7797381115761,0.0559701860977397,1.11470750453861,1.01084786013335,6.72324964683938,1.75306835328361,0.226137261776077
1.39989878603833,1.42808588367534,1.11890067464834,0.199939863478751,2.05185428216788,0.156049079181508,1.62910776293989,0.500831902562676,1.01522278741126
0.0434780319859585,2.29261177740543,3.01089891797387,0.119719504348379,0.698839414626837,0.882788942014683,0.564911063082382,0.162262641702468,1.77833980808165
1.84977279028083,3.27791679897231,1.4985566216223,2.80578060009063,2.84255318573218,1.93561248217449,5.15046843031398,1.71393418387716,2.29375569813324
2.75065939108507,1.18149438841328,0.372499994113759,5.54477787206322,0.101980804059685,1.15062105515158,1.37436132095136,1.11565110470704,0.957512788778828
0.863996814828205,4.01752452974476,8.31380482140075,1.3264357227125,2.45924991356938,4.32176125279658,1.76143026320162,1.21750850614053,1.41387747500784
2.44076843157879,1.16216822781473,2.50408852003625,1.29427963351139,0.627885494362893,0.424790738971581,0.397514530899989,2.60639693341415,1.39727198765487
1.88897108276038,1.28860476529783,2.41708205062091,1.44286520339905,5.91037955351715,0.942799466610131,0.479357288405077,0.263185192362941,2.68357183350136
2.75887106055246,3.20673916182061,4.11859182382894,2.07934984932468,4.17439020340593,3.42149086029901,3.46385493566535,2.09563001962316,3.69534453215233
0.264578925283348,1.7283552050719,1.81490288372714,1.83439789350578,1.79043745691617,0.0664362536771019,3.99271069394659,2.90365115003336,0.851990317582008
1.81492729173887,5.22888941263403,0.739477988531829,0.492584487731864,1.71707531082075,0.130582974189057,6.02121534505846,1.17519333668403,2.60886458721424
1.08103170317821,3.33365202194651,3.10738791284695,1.77120361718231,0.971524448101421,2.0564159585836,0.912493412595193,4.13560504119374,0.0760750717106058
3.29620063541549,1.69709121330117,0.0566883152061686,0,1.64870209300951,0.427451516512326,6.56729706358917,1.40578884920044,0.324151889036318
3.17062487196727,1.34647141647183,2.12559159163837,5.02303805108915,0.0417231934219382,0.159644403985123,7.32579999120957,0.128672962352656,0.885051260237497
0.414671964871602,1.1546709987267,0.766567135753314,2.87678480616286,5.1992413036763,2.73600986912944,7.89485602362803,2.15055450938743,0.183217217695855
5.5844830412884,5.14655022933447,11.4136524341033,2.65844957262272,2.80404895199379,1.20324675690649,0.126373984847554,0.466485129674087,1.41417619388199
2.59308355366695,0.314970912830053,2.22074273486901,7.38905008069384,1.22571566894949,0.369975354495227,0.952488718267735,0.62364117964092,4.73000555569448
4.97740534161817,4.71725385720717,4.07473247377325,1.36439648667546,0.130847789085548,0.694209443791668,1.36402895884299,1.55528401787641,0.951995619360457
2.93551794696974,0.83988100827052,1.27463097234334,0.478938086806763,1.08579136889659,1.01398971479127,0.0162898409048331,2.44109845069376,0
1.60838818434793,0.250066971131147,0.893876916453719,1.29240733015218,1.03254106159934,3.81241823931784,4.20700367665048,3.6869972951952,1.59287453072684
1.38740837148226,0.393499175601876,4.16819037643491,1.93614500223365,2.32124032395002,0.997379415004202,0.625976905297526,1.17139355246373,2.21885499459009
0.835967712947263,1.28960015488506,3.7795322980681,2.90398619333955,2.80715406680152,2.48336821969502,1.04438352719082,4.48061773282351,2.60416945254889
2.14071106914006,0.0825180204148432,0.52970865933002,0.114229582303865,0.374740832588277,2.08419809008325,4.80386527083807,0.592564075057598,1.84625979514572
4.57816068530229,0.784466789113728,2.2894431574162,2.97933380706067,0.792725895516263,2.61675854262384,2.70960502113253,3.33621861314032,4.28353364072611
0.0940951258128981,0.20491441336745,0.850726464444078,1.37869214354977,0.365302262646732,0.726350576128218,1.49805702092456,0.255431607301228,1.64106700162202
0.786894580531423,3.29479420804441,1.30068685553221,3.99807476892233,0.113022558247299,1.78433423069447,0.409122838716689,2.46760635916662,0
0.197593937134971,4.82185676755215,2.26844146093595,0.671000635625419,0.315389644481761,0.755574994016524,4.97984874116141,3.07063699170447,1.59665458679093
6.05715326533268,7.13663105016938,0.965744789678743,0.950542319027391,1.56541915262509,1.23915235310223,0.322257071990746,0.398688561839204,0.522717668047501
2.93896741520626,2.5164173878733,0.492386944669632,2.22175527202795,2.10724651995721,0.159421443077766,3.5995515981256,3.93543708577628,1.92315502152124
0.746916392250797,0.413621618745235,1.4169186946708,1.34686993802998,2.23405006709138,1.26088669795215,0.348874524355485,1.11467405912796,0.29021453457624
0.260520721546773,3.83856686197031,2.35838412267162,4.61720392056787,2.07861683363747,0.370963212836166,0.56050634200724,2.72610404874047,0.413247376586519
1.03273152895955,0.318219421774383,1.99481753098904,3.60640841074314,7.36377147315127,0.752208189665736,3.25792849808679,8.33713770066485,7.46498796614737
2.94493448118689,0.958408724857819,3.29536698849069,5.39464463940456,1.86462346575822,0.0684438941843251,0.218770966625543,2.63281709857123,4.82183111956102
7.34338685882177,0.123801938784365,1.17979834673194,0.788959594166755,0.388096236584391,1.69454019739232,0.692403587259751,1.4041755958567,2.7599390482135
0.561628631130566,2.11289156720862,0.253427222363497,0.247967539810344,1.04722402040249,3.27672824584368,2.13920783984049,6.09472097143128,0.601814153804332
0.307038714287634,0.75472799037648,1.43909053011625,0.857857821714757,3.45121541909381,8.37836028136573,0.0250436185228597,5.15047953597651,0.70926963885314
3.20302893469523,1.6564997246199,4.72397030334253,0.153237659036164,2.1420698806283,0.606184905067843,3.84152225737842,1.37249275894784,0.913252074691216
1.13823756709489,3.97827771959903,2.15629056954366,0.476953087986282,5.65311416454032,1.27028573595264,0.464382240169107,1.47623569399884,2.70434483220694
0.990145950342172,0.667501629347125,0.464472982173496,1.19541552338666,1.71391126355399,0.812466649639856,1.68604524795913,0.469107603017995,3.50914448439427
8.5007867855883,0.846969187102075,0.625508767400226,4.17424444324658,0.29242865753392,7.31917355993715,2.08280808243622,0.910264830208666,0.326498369026541
0.539061922809523,0.88207581696117,0.706524915166278,0.384460368572929,0.952257350640048,0.341730419605542,0.75276358032331,0.350776020769702,1.80338323996367
2.68290077217305,3.01486157139687,2.96433671483923,3.43930790432034,0.107736905115914,3.90397051096875,3.16578641432227,2.31030585834909,3.10940957734101
0.359381749322221,2.00310716099742,2.02138514118497,1.20501832702592,5.88779207304465,0.122426200904263,0.283076778339128,2.51809555876955,1.16914206149658
6.74462463215205,0.537585514136704,0.669318250654328,1.05761415951077,0.51518247255355,2.59200541432779,0.0452251960119368,0.404631864885128,0
1.296657069698,0.200212000525586,4.39596752756913,2.31374823332994,1.19560126179031,2.50309847205293,2.56700513443212,7.67835914321543,1.22663949506774
0.462996768935726,1.39378378394047,4.28678418480499,4.60802018184731,4.1084154438069,4.80517668473241,0.82700060694431,0.225531529332677,5.82069362063637
3.26845398160201,3.63013473694886,0.235426781048073,1.25652154274879,1.76783335271529,0.838755149014576,3.77171288319641,1.97514230493325,2.22340637178891
0.132794193063682,4.9071521182589,3.1967088779894,1.97116814664376,0.160528249432721,1.31878572526789,4.06823740713761,0.346603648217265,1.0141143004539
0.899090680232351,5.91250023544202,0.111120847800774,1.0045684851619,3.76517855928333,0.981169640238449,0.700724082092732,2.9566752910128,0.843956126451566
2.13551753948337,0.456580595676685,0.134057496333573,2.20034317517365,4.71198965643024,0.241199978399056,0.709849257623524,6.69036647492817,2.23621832341041
1.59801385732832,2.23999019862474,0.257597643020747,0.899982370449552,0.612313044259427,0.611629279044775,3.02981948239532,1.25156932390905,10.5291107886412
1.9444374368678,1.35772450254969,4.17885738528047,0.273504636835014,2.52488782738758,3.47875751966788,0.0701080198018804,5.37058018146525,1.26647870998709
1.62899141364332,0.904683382473939,3.55721201390979,1.25938653756689,7.13126069908069,1.2462526901064,2.37350350897068,0.606740364523848,1.77376203081685
2.12053545926132,2.07412336324056,4.24424700672071,0.430547175740184,1.32114590824967,7.04637808511193,1.95612503863889,2.11539505519492,5.12210615029529
4.24983986276391,1.83564679477615,4.18223018678794,0.643231314167532,0.921503165864637,4.86700355743545,2.49311527631653,1.28880848176579,0
1.36254880460336,0.391112548427019,2.90176208422594,1.94119835103415,3.54737113539444,0.333998989838001,2.9496618984209,2.06373328321342,0.516586577847228
2.82202250888077,0.622778917463245,0.97518010315936,8.8992676755674,1.19949284238896,0.460220228711839,1.09433136479561,3.5789168850494,2.31511363986655
0.125396037814868,7.08067833365045,2.23100612098445,2.14426735015396,3.07173131028946,0.061709202090227,2.30535063219835,3.4160682133187,0.492604834859489
1.22858833422286,3.83858923344456,2.51957665823573,0.501878348019859,3.69769970465593,0.110080503353794,0,2.09470729326998,2.49568658048833
1.7690268227357,1.76794169801289,0.188654126038166,0.594227696229977,2.24785786579738,1.03837916764942,0.472320546294352,2.06223555358366,0
4.3185737446007,7.21171229850935,0.157981006454954,0.762364309953968,0.90841524894708,2.62404518821378,2.98898241537244,0.51805923326526,2.8696683601961
4.6088975447299,1.11247546449641,0.903841620591806,4.66573384014272,0.896890227174593,0.909318662962269,3.68475326045345,14.0729857261943,1.00754831193217
2.5962512463595,1.23186231153426,0.951023579308529,1.09719052095955,2.99439372370352,1.17627162482851,1.45578905563963,7.74022495350923,0.678590013189901
4.23743234702909,1.23259610910483,7.98588012003698,1.74314647197679,0.772617170723019,0.87748717971417,1.17211512873884,4.63961425231702,0.34453064619572
1.35431289983543,0.0354344021770336,2.36207341158989,0.711170192081456,0.37548426029756,1.37227001545241,2.82243146499212,9.71044742362923,1.70873197160623
1.78412369857982,5.55614271330329,0.172249753645171,4.3658760294861,2.31646072177297,1.29829273539797,1.93257690736539,2.51167976500933,1.74993721664608
4.44136073593996,2.5922185846632,0.802030575981346,1.15808294755174,1.32415961524781,4.17529875856229,1.08899718482136,0.46743454311146,0.492796581314617
0.708419222255333,1.54276595780208,0.82076719312662,2.51061478276283,1.44698316534738,2.21939186370812,1.41570062754719,4.11485766332884,0.660705946053374
3.56821699678362,1.90339817797188,5.15068844804466,3.34467652893212,0.934051342535265,0.0609818831776705,4.92855379423726,2.30496454648978,2.79393160922637
2.96087368518409,1.26205017354053,1.91475214770959,0.873282741518537,3.70591089650911,1.55201561814972,0.555123875376803,1.92643987446346,0.198215904713888
2.0225245388476,0.215896900892571,1.74002235978671,0.155206678310917,0.93106379160613,2.87417663729875,0.145099730572606,2.17432530367267,2.79960981256876
1.0431319240922,0.123957645405166,1.80211948017125,9.60039716041838,6.65639707545505,6.41154330592736,0.666172903312849,1.24805020522133,2.17508890279865
3.32146609101776,0.810595089260678,0.385024600418314,3.0434468728166,2.70185908044141,0.243040535645864,1.92043019343735,9.29533161539607,0.24112478962267
0.768781729273472,1.48357802863926,1.11757522992541,6.718147051603,0.390298940356264,1.62311144285832,5.01607972210552,3.24427754634067,2.92107248619249
2.45831947887263,4.68142131787991,2.63526876276708,1.61853176172771,4.91914714779225,0.501384550024059,1.17526720902624,0.0766727004954806,1.66933842957496
4.84535167495148,4.13719592423343,0.770240777222367,0.352441993889098,2.07563531284331,2.38728978469432,4.86161393316039,0.738884949664154,0
6.31510909545787,1.11228275748492,1.65717700263522,0.243930662650377,0.0476571104774761,0.338122076668329,1.9464844616847,2.1276270527964,0.414983268006954
2.20892389919442,0.344053119151907,5.46167715272397,1.00443412720411,0.105905330610786,1.60689645023016,0.440706986547969,0.995806089419107,3.55190569582616
2.06628111363399,3.25558700716674,0.560508034437204,2.53671391167556,1.28949870537121,4.23417834247552,2.38444219371724,1.66122083339658,6.32056196702866
4.78657202447771,1.73684073577191,2.18928522043949,4.65537509316776,0.226190266908789,1.23158415525821,2.36477281688171,0.821140226849098,0.331732766300699
3.45345862181895,0.674127920314435,0.760557929943193,0.710462363328484,1.56014529121921,2.2008229866272,0.219132335529549,0.748004974029372,6.06357127612957
0.2333910437732,4.943328647431,0.78986786347482,2.69530492320539,0.2915638028964,3.52591965866897,0.124583797756938,2.20262323866168,0.183439139411999
0.251925316251955,0.101366998753223,0.0472389632973729,0.858928362332707,0.736298350161586,0.273517369464341,0,0.665696220754754,0.351386874156599
0.262313601098254,0.91177889516271,1.75620047470669,1.6673073234469,2.01431719329578,1.05741990378588,4.60852986173286,0.42681021909097,1.16191537196637
0.620941258098472,2.37437335762733,1.37397680155594,2.18707913220426,1.84077509962877,2.58179782078265,6.55608656586026,1.1931504254745,2.8306200415946
0.574840628337407,3.10838087542727,0.346753246029984,1.79600679139881,1.64284319463852,5.18796283671646,1.40389642403731,4.70490975882658,3.42956763372939
1.61951714602351,2.10822010661458,2.47713811095016,3.93486853829727,1.13055490048704,2.51291211568376,6.83788716558669,1.55881909502785,0
2.78979735450673,0.112650240090088,0.454365784781047,1.19934221552611,3.33517879347823,2.42001917853404,2.97263191422938,1.71678964062923,3.44401194043472
0.203098396893699,0.0795997759533658,1.03773899403274,3.74841610952329,0.1573333557737,0.558501393976249,1.05320656972302,0.418929511811213,2.12024111037635
0.284204830005961,1.5564009153165,3.6124303056818,0.371097463743723,1.27224525369001,1.63722794528553,4.14476572994986,1.73514214759738,1.12568915305146
0.263277974506867,0.0687236812385963,11.1397999187624,3.09836204136299,7.42500519991968,0.284508977870515,0.197030540624218,0.842227938393243,0
2.12344191577881,0.93966811089352,0.32053192765789,0.843809355288301,2.96656325853132,1.38385506857657,4.3792666144616,1.20826724973654,3.0510902091638
5.4737935594014,1.44470390349623,4.31306049211411,1.0706997227836,1.11013452024737,1.28930165816366,0.0108130086647049,3.78173077833229,13.5763927797499
3.86742896621496,1.93153061886655,2.05616789792125,0.40787815281847,0.00993889041729723,3.91520867479748,0.809131751170527,2.51790718441875,1.30604723737157
2.81961800783335,1.77590773526119,0.866013727768262,8.67284160201361,1.88442051410602,2.09021889627373,0.80603452836585,0.623865803350248,5.7016714850494
1.19149981801606,0.362645515593748,3.00112278704321,0.269011539179621,0.728911567076808,0.15550379147434,0.00521532225253418,3.75433261150675,1.40200653088833
2.75214702447089,2.17972750865687,0.553304202100508,1.05342776290308,0.086074769565698,1.30402152807313,1.26479352850656,0.193126227753228,8.14036253774684
5.2530236832831,5.18206925176264,1.26314484690507,0.864906688245028,2.47389145964689,0.179438835376405,1.57925693438518,1.3465515189392,0.205339002541454
2.08816631939413,1.5963657702577,0.424535019566217,2.19619691607948,0.268122318491244,2.53638298337326,0.259426540359519,2.54033533278842,1.60524849609483
1.53035374785861,1.81533363923776,0.440973347427162,4.17667555368863,2.32307013160848,2.6167483951374,3.19724286833597,2.29376550515358,0.390921644413015
2.2401602136858,2.58608710945055,3.07585410511495,3.21486497440439,2.79296579503764,0.722016833477572,0.122412389942362,0.156025847005125,3.24987620237354
1.00138108809403,2.88742541552628,7.85238172005781,1.94895095594017,0.197110614230596,1.07848553128411,0.98655887978722,0.498167474156773,0.186068926561877
4.02569402584998,2.78774351591062,2.82225144567943,5.94858073272868,3.13638133629436,0.591903646782189,0.109999493677478,1.29099755065916,2.61296718095824
2.35065216566556,8.09842416029454,2.04346428623583,2.50428430151798,4.69026146635559,2.61581283506948,5.70884969346229,0.534209834453257,0
0.0247975073434372,7.69470943871227,0.914164940010425,0.198760272235579,0.0372914137189291,0.00907314562541028,0.537839622007349,0.0694376482115369,0
10.725239589452,2.28334456126798,3.75839690473128,6.98013017610268,1.09369695923549,0.587293768099561,1.93796737578206,4.60568961862595,0
2.25704992387287,0.0563142220338013,3.18024431184114,0.143673840626068,0.54857733750832,0.097124327063052,1.15196443028782,1.62155320246051,0.961236680410634
0.0396347280126248,0.826571917430274,1.67596802854273,2.12244625199511,1.03601486340569,5.32485607564215,3.15462426372467,4.32159857229345,5.78390409221073
3.95628310833721,2.22735677829779,2.77369119295144,4.31853715113958,4.49272324347258,1.10996085484061,2.2059561152684,2.47753122691493,0.467863402133615
2.95937524440841,2.67105398436408,1.90639982671275,0.165432701013152,0.775098974629805,1.48590743075352,0.0989524944406861,0.952388603331718,4.21314176678062
0.223212721130174,4.92516088327785,1.85708732539591,3.25690885155505,0.0243375975448814,4.40174400658192,4.05689356771047,0.51820992684606,5.8354234918634
3.92398835263546,1.59285721972465,5.73873357513342,5.01135273067368,1.40428961758556,1.506640586725,3.81118215289221,4.8133896141684,0
2.65367880180833,2.59001563612437,0.411737648939438,1.54441282736551,3.34645213095222,0.998338054243928,0.210911630077978,1.28245639018791,0.278627355435498
1.60814868168784,2.47775893269853,0.455518367830193,2.80474785858369,1.18209017099231,2.26251383457805,4.27710357026298,3.26095584384391,1.44788265047212
0.485650819974719,1.19416220961718,8.45920722511358,0.980915043649203,0.116790305227906,2.49180237688298,1.7364823605016,0.178228340782345,0.771460379435059
4.26331575225565,0.942288703637752,0.476426381709442,0.0272920915750099,4.10466268826189,1.49023564038277,1.01521460599549,1.59764645020959,1.12561878615971
0.383822384396731,0.768153913786861,1.36590233720785,2.43287703951893,0.495117708047672,4.23568570115194,2.41168746043588,0.207716643857368,6.42384485540404
1.67613400232586,0.428647260507569,3.6927911356366,2.90551098968135,3.75245185600407,4.66977056490343,2.36118432014489,1.70130823941394,0
5.60153760994659,2.68931887672169,3.06834747316347,1.61972220442843,2.09218865034904,2.33257782982574,1.04478823793947,3.59908917085409,0.734439779378999
5.33555157825286,2.18716666966908,0.706455570263935,6.34048317900737,3.4118069207452,0.295485966402424,6.33583016543391,0.80298520005122,1.08349864736111
1.08131003378389,5.16336540149104,0.149825428671182,0.202825771369319,2.73308377278506,0.2720355640306,1.81134076035657,1.34123285372525,0.6734121871437
2.73240004449217,0.712178724711742,0.537154703712078,0.44636400196256,0.829138712212287,1.21855893273436,4.90168201021888,6.2296329922404,0
4.46093425028229,0.385447767509889,0.909953909584438,3.67805657923624,0.313456981754322,0.866273569378975,1.9450720879059,1.54617396193626,2.46298848143152
3.62394745766356,4.28155016028994,7.52234545179386,2.67864609403139,1.87166270969512,0.652742434791197,2.22255511882951,2.73971117301763,4.14739808221254
1.4987808321089,1.33156986625947,6.34481560765673,6.99202712799782,3.72735086739216,7.74987885458851,7.17707419921074,0.756825546112013,1.7114747195456
